customer_id,region,tenure_months,monthly_charges,contract_type,internet_type,payment_method,support_tickets_90d,num_logins_30d,late_payments_12m,age,is_senior,churn
101645,South,51,60.84,one_year,fiber,credit_card,1,31,0,66,1,0
101646,South,8,72.28,month_to_month,dsl,credit_card,0,27,0,40,0,0
101647,West,12,63.34,one_year,fiber,bank_transfer,1,23,1,62,1,1
101648,West,32,33.96,month_to_month,dsl,paypal,0,15,1,74,1,1
101649,West,26,102.71,two_year,dsl,credit_card,3,9,0,75,1,1
101650,South,35,85.08,two_year,dsl,mailed_check,0,12,0,37,0,0
101651,South,11,58.29,month_to_month,dsl,mailed_check,3,22,0,53,0,0
101652,South,34,59.1,month_to_month,fiber,paypal,2,26,1,63,1,1
101653,North,49,72.19,month_to_month,none,credit_card,2,19,0,29,0,1
101654,West,52,42.41,one_year,dsl,paypal,1,21,0,61,1,0
101655,South,17,71.45,month_to_month,fiber,mailed_check,1,23,2,28,0,1
101656,North,24,38.39,one_year,fiber,credit_card,1,16,0,53,0,0
101657,West,37,63.59,month_to_month,fiber,paypal,0,14,1,42,0,1
101658,South,37,41.63,month_to_month,dsl,paypal,1,21,1,41,0,0
101659,North,57,42.64,one_year,dsl,paypal,0,24,0,38,0,0
101660,North,28,97.91,one_year,none,mailed_check,0,20,2,48,0,1
101661,East,48,66.18,one_year,none,credit_card,0,17,0,43,0,0
101662,West,63,69.15,one_year,fiber,credit_card,0,21,1,34,0,1
101663,North,21,24.77,one_year,fiber,credit_card,0,15,0,31,0,0
101664,West,59,53.06,month_to_month,dsl,bank_transfer,0,26,0,48,0,0
101665,West,23,74.22,two_year,dsl,bank_transfer,1,20,0,79,1,0
101666,West,24,68.88,one_year,dsl,mailed_check,1,22,0,58,0,1
101667,North,47,21.92,two_year,fiber,paypal,1,24,0,23,0,0
101668,North,44,69.14,two_year,dsl,paypal,0,18,0,22,0,0
101669,West,39,72.33,month_to_month,dsl,paypal,1,16,0,63,1,1
101670,South,16,64.18,one_year,dsl,mailed_check,0,26,0,51,0,1
101671,East,6,51.9,one_year,dsl,bank_transfer,1,15,0,53,0,1
101672,West,65,20.16,month_to_month,fiber,paypal,1,19,1,41,0,1
101673,North,62,45.06,one_year,fiber,bank_transfer,0,19,1,52,0,0
101674,West,63,43.06,month_to_month,fiber,credit_card,2,16,1,54,0,0
101675,West,36,79.73,month_to_month,fiber,mailed_check,0,22,1,56,0,1
101676,East,63,15.0,month_to_month,fiber,credit_card,2,24,0,76,1,1
101677,South,34,56.03,one_year,fiber,bank_transfer,2,20,0,74,1,0
101678,West,5,93.52,one_year,dsl,bank_transfer,2,18,1,69,1,0
101679,East,14,65.14,month_to_month,dsl,credit_card,0,14,0,59,0,1
101680,East,19,82.93,month_to_month,fiber,mailed_check,0,16,1,60,1,1
101681,West,27,32.16,one_year,fiber,bank_transfer,0,20,0,34,0,0
101682,East,67,32.96,month_to_month,fiber,bank_transfer,3,12,0,71,1,0
101683,South,23,93.74,month_to_month,dsl,bank_transfer,0,19,0,34,0,1
101684,North,44,67.02,month_to_month,dsl,mailed_check,0,28,1,25,0,0
101685,North,19,67.07,two_year,dsl,bank_transfer,1,19,2,69,1,1
101686,East,46,42.64,month_to_month,fiber,mailed_check,0,18,1,43,0,0
101687,East,40,67.02,one_year,fiber,paypal,2,17,1,47,0,0
101688,East,10,42.08,two_year,dsl,mailed_check,1,20,1,57,0,0
101689,South,33,88.74,month_to_month,dsl,paypal,3,24,2,61,1,1
101690,West,7,119.56,two_year,dsl,mailed_check,1,20,1,22,0,1
101691,West,64,74.68,month_to_month,dsl,paypal,2,17,0,41,0,0
101692,North,50,52.3,month_to_month,fiber,credit_card,1,21,0,66,1,0
101693,East,67,15.0,month_to_month,dsl,credit_card,1,21,2,63,1,1
101694,East,63,31.31,one_year,fiber,mailed_check,1,19,1,57,0,0
101695,East,15,96.1,two_year,fiber,credit_card,3,18,0,44,0,1
101696,North,50,44.42,one_year,none,credit_card,1,13,1,39,0,0
101697,West,7,57.58,one_year,fiber,mailed_check,0,17,0,48,0,0
101698,West,69,78.11,month_to_month,none,bank_transfer,1,24,1,29,0,1
101699,East,56,94.65,two_year,none,credit_card,1,20,1,75,1,1
101700,West,48,61.01,month_to_month,dsl,credit_card,1,18,1,29,0,1
101701,West,71,56.91,month_to_month,dsl,bank_transfer,0,18,1,48,0,1
101702,South,60,66.43,two_year,dsl,mailed_check,2,21,0,64,1,1
101703,East,62,52.45,month_to_month,fiber,bank_transfer,2,27,2,31,0,0
101704,South,7,53.52,month_to_month,fiber,mailed_check,0,27,0,79,1,1
101705,West,1,73.24,month_to_month,dsl,paypal,1,21,1,50,0,0
101706,North,69,68.71,month_to_month,fiber,bank_transfer,0,20,0,27,0,1
101707,South,18,107.63,one_year,fiber,credit_card,0,10,0,18,0,1
101708,West,30,73.78,month_to_month,fiber,mailed_check,0,16,1,37,0,1
101709,South,3,88.02,two_year,fiber,mailed_check,3,21,1,35,0,1
101710,West,44,43.57,month_to_month,dsl,credit_card,2,14,2,21,0,1
101711,South,59,75.5,one_year,fiber,bank_transfer,1,18,1,55,0,0
101712,West,60,50.54,one_year,dsl,paypal,0,25,0,50,0,1
101713,West,41,72.91,one_year,fiber,mailed_check,2,20,1,22,0,1
101714,South,47,78.77,month_to_month,dsl,mailed_check,0,19,2,69,1,0
101715,West,36,66.0,one_year,dsl,bank_transfer,1,19,2,46,0,1
101716,South,32,113.15,one_year,fiber,mailed_check,2,18,2,54,0,1
101717,East,39,93.56,two_year,fiber,paypal,2,25,1,55,0,1
101718,East,67,88.54,month_to_month,dsl,bank_transfer,1,20,1,69,1,0
101719,West,18,80.29,month_to_month,none,bank_transfer,2,16,1,32,0,0
101720,North,33,100.27,one_year,dsl,mailed_check,2,24,0,20,0,1
101721,North,43,36.26,month_to_month,none,mailed_check,1,16,1,31,0,0
101722,East,41,64.18,month_to_month,dsl,mailed_check,0,23,0,60,1,1
101723,East,2,45.18,two_year,dsl,bank_transfer,2,22,0,59,0,0
101724,South,20,53.71,month_to_month,none,bank_transfer,1,25,0,37,0,0
101725,North,46,76.23,month_to_month,fiber,mailed_check,2,23,0,78,1,1
101726,South,49,89.66,one_year,fiber,bank_transfer,1,25,1,60,1,1
101727,West,52,41.93,month_to_month,fiber,mailed_check,1,33,0,37,0,0
101728,North,71,54.75,month_to_month,fiber,paypal,0,26,1,79,1,0
101729,South,48,66.95,month_to_month,fiber,paypal,2,13,0,30,0,1
101730,West,41,61.27,month_to_month,dsl,credit_card,2,15,1,19,0,1
101731,North,23,82.08,month_to_month,fiber,credit_card,0,18,0,79,1,1
101732,East,26,133.72,one_year,none,paypal,1,20,0,45,0,1
101733,South,59,73.39,month_to_month,fiber,bank_transfer,1,23,0,69,1,0
101734,West,33,50.3,month_to_month,fiber,paypal,1,22,2,71,1,1
101735,East,51,39.07,one_year,fiber,mailed_check,2,21,0,76,1,1
101736,West,8,58.49,month_to_month,fiber,credit_card,0,17,2,65,1,1
101737,North,9,46.2,month_to_month,dsl,mailed_check,1,23,0,20,0,0
101738,East,15,74.35,month_to_month,fiber,credit_card,1,26,0,51,0,0
101739,West,14,74.04,month_to_month,fiber,credit_card,1,24,2,75,1,1
101740,North,43,55.74,month_to_month,fiber,mailed_check,1,24,1,65,1,1
101741,North,45,104.7,month_to_month,fiber,credit_card,0,17,0,69,1,1
101742,North,40,50.29,two_year,dsl,paypal,2,26,1,66,1,1
101743,West,20,62.61,two_year,fiber,credit_card,0,16,0,36,0,0
101744,East,41,77.78,two_year,fiber,credit_card,1,22,0,66,1,1
101745,East,8,82.84,month_to_month,dsl,credit_card,1,22,0,56,0,1
101746,East,34,90.55,one_year,dsl,paypal,1,15,0,53,0,0
101747,East,11,73.57,one_year,fiber,bank_transfer,1,19,0,28,0,1
101748,South,5,86.02,month_to_month,dsl,credit_card,2,19,0,24,0,1
101749,South,11,51.7,two_year,none,mailed_check,1,13,1,43,0,1
101750,East,8,83.36,one_year,dsl,credit_card,1,16,0,33,0,0
101751,North,34,83.09,month_to_month,dsl,credit_card,4,22,0,55,0,0
101752,West,39,95.26,two_year,dsl,credit_card,0,22,0,37,0,0
101753,West,43,31.63,month_to_month,fiber,mailed_check,0,16,2,24,0,1
101754,South,31,46.86,month_to_month,fiber,bank_transfer,1,19,0,20,0,1
101755,East,12,81.46,month_to_month,fiber,mailed_check,2,15,0,77,1,1
101756,North,1,15.0,month_to_month,none,mailed_check,0,20,2,24,0,1
101757,West,51,74.84,two_year,fiber,bank_transfer,1,18,0,75,1,0
101758,West,70,86.2,one_year,dsl,mailed_check,1,23,0,52,0,0
101759,West,20,53.47,month_to_month,dsl,bank_transfer,2,22,1,71,1,0
101760,South,14,56.4,one_year,fiber,paypal,0,23,0,74,1,1
101761,North,22,43.52,two_year,dsl,paypal,1,18,0,25,0,0
101762,North,15,54.57,two_year,fiber,mailed_check,3,21,1,51,0,1
101763,North,16,55.15,two_year,fiber,credit_card,3,20,2,59,0,0
101764,North,35,51.34,two_year,fiber,credit_card,2,17,2,57,0,1
101765,North,56,50.25,one_year,fiber,paypal,1,33,1,73,1,0
101766,West,51,59.58,month_to_month,none,mailed_check,1,17,0,28,0,1
101767,North,69,59.34,two_year,fiber,paypal,1,18,1,26,0,0
101768,North,25,102.48,month_to_month,fiber,credit_card,4,30,2,69,1,1
101769,West,35,57.12,month_to_month,fiber,credit_card,1,23,1,58,0,1
101770,East,27,71.88,month_to_month,fiber,paypal,2,23,0,74,1,1
101771,West,3,53.46,month_to_month,dsl,mailed_check,0,27,2,30,0,1
101772,East,27,53.21,one_year,none,paypal,1,18,2,21,0,0
101773,West,18,30.91,two_year,fiber,bank_transfer,1,23,0,60,1,1
101774,East,34,33.57,month_to_month,fiber,paypal,0,17,1,64,1,0
101775,East,11,40.86,one_year,dsl,credit_card,2,25,1,58,0,1
101776,East,53,68.67,month_to_month,fiber,bank_transfer,0,21,0,20,0,1
101777,South,60,86.52,one_year,fiber,mailed_check,0,15,2,72,1,0
101778,South,69,29.27,month_to_month,fiber,paypal,2,19,0,33,0,0
101779,South,6,54.02,month_to_month,dsl,credit_card,1,24,0,48,0,1
101780,North,8,37.66,one_year,fiber,credit_card,0,17,2,19,0,0
101781,West,69,59.71,month_to_month,fiber,credit_card,0,22,2,65,1,0
101782,South,61,86.52,month_to_month,fiber,bank_transfer,1,24,0,68,1,0
101783,North,42,56.06,month_to_month,dsl,credit_card,1,21,1,29,0,0
101784,North,23,64.05,month_to_month,dsl,mailed_check,2,24,1,22,0,1
101785,West,37,94.1,one_year,dsl,bank_transfer,0,26,1,57,0,0
101786,South,38,74.16,month_to_month,dsl,credit_card,1,18,0,52,0,0
101787,East,61,49.8,month_to_month,fiber,bank_transfer,0,18,2,72,1,1
101788,West,38,68.18,two_year,fiber,paypal,1,21,1,36,0,0
101789,North,1,48.45,one_year,fiber,paypal,1,19,1,62,1,1
101790,West,50,73.41,month_to_month,fiber,mailed_check,0,19,0,70,1,1
101791,South,55,75.31,one_year,fiber,bank_transfer,2,16,0,72,1,1
101792,North,21,37.66,month_to_month,dsl,paypal,1,27,0,23,0,1
101793,East,8,68.5,month_to_month,fiber,paypal,2,20,0,57,0,1
101794,West,10,62.65,one_year,fiber,credit_card,1,20,2,39,0,0
101795,South,60,75.89,month_to_month,fiber,credit_card,0,29,1,52,0,1
101796,East,32,81.63,month_to_month,none,mailed_check,2,24,1,59,0,1
101797,South,38,74.55,two_year,fiber,bank_transfer,1,24,0,74,1,1
101798,East,69,58.94,one_year,fiber,paypal,1,21,1,47,0,0
101799,East,4,83.67,two_year,fiber,mailed_check,0,33,0,38,0,1
101800,East,14,47.54,two_year,fiber,credit_card,1,21,1,29,0,0
101801,East,59,38.59,month_to_month,fiber,mailed_check,1,20,0,64,1,1
101802,North,38,15.0,one_year,dsl,credit_card,1,24,0,39,0,0
101803,East,1,63.6,month_to_month,fiber,paypal,0,19,0,60,1,1
101804,East,50,48.57,one_year,fiber,credit_card,0,17,0,34,0,0
101805,East,9,72.96,month_to_month,fiber,bank_transfer,1,16,1,68,1,1
101806,North,56,25.58,month_to_month,dsl,bank_transfer,2,19,1,59,0,0
101807,South,57,52.06,month_to_month,fiber,bank_transfer,0,17,0,48,0,1
101808,South,59,74.41,one_year,fiber,credit_card,0,18,1,79,1,0
101809,North,33,44.4,month_to_month,dsl,mailed_check,1,15,2,48,0,1
101810,North,19,73.19,one_year,fiber,credit_card,2,21,1,51,0,0
101811,South,63,53.86,two_year,fiber,mailed_check,1,16,1,20,0,0
101812,East,40,64.34,one_year,dsl,credit_card,1,22,0,58,0,0
101813,North,45,76.9,month_to_month,dsl,paypal,1,24,1,75,1,0
101814,West,9,84.06,month_to_month,fiber,paypal,2,29,0,54,0,1
101815,East,44,66.85,two_year,fiber,bank_transfer,0,26,0,42,0,0
101816,West,41,48.72,one_year,fiber,paypal,0,15,0,58,0,0
101817,South,21,55.84,month_to_month,none,credit_card,0,26,0,52,0,1
101818,South,55,77.74,two_year,none,mailed_check,1,20,0,31,0,0
101819,East,9,44.57,month_to_month,fiber,credit_card,0,25,0,30,0,1
101820,West,51,61.44,month_to_month,dsl,paypal,3,18,1,73,1,1
101821,South,69,57.28,month_to_month,fiber,credit_card,0,15,0,56,0,1
101822,East,40,62.93,month_to_month,fiber,paypal,1,23,0,72,1,1
101823,East,7,44.81,month_to_month,dsl,bank_transfer,0,19,0,39,0,1
101824,East,39,27.96,one_year,none,bank_transfer,1,20,0,77,1,0
101825,North,38,75.41,month_to_month,dsl,credit_card,0,25,0,54,0,1
101826,East,39,84.28,one_year,none,credit_card,1,19,1,71,1,0
101827,South,19,29.16,one_year,fiber,bank_transfer,0,16,0,63,1,1
101828,West,45,72.38,two_year,dsl,paypal,0,24,0,75,1,0
101829,South,19,86.66,month_to_month,fiber,paypal,0,21,1,55,0,1
101830,South,40,76.92,one_year,fiber,bank_transfer,1,17,0,65,1,1
101831,West,42,56.67,month_to_month,fiber,paypal,0,25,2,19,0,0
101832,South,46,46.13,one_year,fiber,credit_card,2,11,0,51,0,0
101833,North,57,66.62,month_to_month,dsl,paypal,2,24,0,67,1,1
101834,North,63,69.96,one_year,dsl,paypal,1,26,0,68,1,0
101835,North,55,66.92,month_to_month,dsl,credit_card,2,30,2,52,0,0
101836,North,57,61.4,one_year,dsl,credit_card,0,18,0,76,1,0
101837,South,62,43.35,month_to_month,dsl,paypal,0,18,1,32,0,0
101838,West,17,73.45,month_to_month,fiber,paypal,1,15,0,67,1,1
101839,East,21,74.42,one_year,dsl,mailed_check,1,18,2,38,0,1
101840,North,38,69.02,month_to_month,fiber,bank_transfer,1,24,1,34,0,1
101841,East,33,67.22,one_year,dsl,bank_transfer,0,27,0,68,1,0
101842,North,50,98.58,one_year,dsl,bank_transfer,0,19,1,68,1,1
101843,West,0,52.51,one_year,none,mailed_check,0,13,1,76,1,1
101844,North,10,90.63,one_year,none,bank_transfer,0,21,0,44,0,0
101845,East,53,50.32,one_year,fiber,bank_transfer,0,18,0,68,1,0
101846,South,59,87.18,two_year,dsl,bank_transfer,1,14,0,65,1,0
101847,East,21,89.67,month_to_month,fiber,paypal,0,26,0,72,1,1
101848,South,22,59.14,one_year,dsl,paypal,3,20,1,37,0,1
101849,West,40,98.22,one_year,fiber,bank_transfer,1,14,2,48,0,1
101850,North,34,74.38,month_to_month,fiber,bank_transfer,3,23,1,61,1,1
101851,West,12,47.45,month_to_month,dsl,paypal,2,12,0,43,0,1
101852,East,36,57.52,month_to_month,none,bank_transfer,2,27,1,79,1,0
101853,West,58,87.66,one_year,fiber,mailed_check,0,24,0,68,1,0
101854,West,52,83.46,month_to_month,dsl,paypal,1,15,1,19,0,0
101855,West,58,43.84,one_year,dsl,bank_transfer,1,23,1,42,0,0
101856,North,46,62.21,one_year,fiber,credit_card,0,14,1,51,0,0
101857,South,63,69.07,one_year,fiber,mailed_check,2,22,3,61,1,0
101858,South,17,54.85,month_to_month,dsl,paypal,0,20,0,51,0,1
101859,South,3,112.16,one_year,dsl,mailed_check,0,17,1,56,0,1
101860,East,8,69.67,one_year,none,paypal,0,15,1,54,0,0
101861,West,71,63.76,month_to_month,dsl,mailed_check,3,18,0,27,0,1
101862,West,46,88.82,month_to_month,none,credit_card,1,17,1,40,0,0
101863,East,17,57.7,month_to_month,fiber,credit_card,1,24,0,37,0,1
101864,East,61,85.15,two_year,dsl,paypal,1,25,1,40,0,1
101865,West,22,31.65,month_to_month,dsl,credit_card,0,18,0,31,0,0
101866,West,43,55.93,month_to_month,fiber,mailed_check,1,21,0,77,1,0
101867,North,17,85.98,month_to_month,fiber,mailed_check,2,17,1,25,0,1
101868,East,6,96.4,month_to_month,dsl,paypal,1,27,0,38,0,1
101869,West,19,49.53,month_to_month,dsl,paypal,4,20,0,44,0,0
101870,South,16,47.2,one_year,fiber,bank_transfer,0,12,1,56,0,0
101871,South,39,76.35,month_to_month,fiber,mailed_check,0,21,0,30,0,1
101872,West,1,52.54,one_year,fiber,credit_card,1,16,0,61,1,0
101873,West,17,59.63,month_to_month,dsl,bank_transfer,2,21,1,22,0,1
101874,West,40,82.53,month_to_month,fiber,paypal,1,21,2,21,0,1
101875,West,28,54.12,one_year,fiber,mailed_check,2,22,0,30,0,0
101876,South,45,25.69,one_year,dsl,credit_card,0,21,2,31,0,0
101877,South,47,38.98,two_year,none,mailed_check,1,15,3,56,0,0
101878,East,69,65.2,month_to_month,fiber,bank_transfer,1,26,0,67,1,1
101879,East,60,27.73,month_to_month,dsl,mailed_check,1,21,2,68,1,1
101880,East,16,59.06,one_year,fiber,bank_transfer,0,26,1,29,0,1
101881,East,49,37.16,month_to_month,fiber,paypal,1,15,1,46,0,0
101882,South,45,97.8,one_year,fiber,credit_card,1,18,0,28,0,0
101883,East,42,108.3,month_to_month,dsl,credit_card,0,20,1,55,0,1
101884,South,57,43.84,month_to_month,none,paypal,0,15,0,33,0,1
101885,South,10,70.14,one_year,fiber,paypal,1,25,1,58,0,1
101886,North,27,45.79,one_year,fiber,bank_transfer,1,20,0,65,1,1
101887,North,58,58.81,two_year,dsl,paypal,0,15,1,58,0,0
101888,West,64,101.07,two_year,dsl,mailed_check,2,18,1,18,0,0
101889,South,2,55.67,month_to_month,none,bank_transfer,1,14,0,79,1,1
101890,North,33,59.28,one_year,fiber,paypal,2,22,0,46,0,0
101891,West,19,46.15,two_year,dsl,credit_card,1,28,0,55,0,0
101892,East,12,87.92,month_to_month,fiber,paypal,0,23,0,60,1,1
101893,North,4,15.0,month_to_month,dsl,mailed_check,0,15,3,51,0,1
101894,South,38,56.14,two_year,fiber,paypal,0,18,1,77,1,1
101895,North,48,64.08,month_to_month,none,credit_card,0,13,1,71,1,0
101896,East,38,51.78,two_year,dsl,paypal,0,20,1,58,0,1
101897,South,26,82.27,month_to_month,fiber,bank_transfer,0,9,1,56,0,1
101898,North,55,89.04,two_year,none,credit_card,0,16,0,39,0,0
101899,North,46,36.76,one_year,none,paypal,0,17,0,46,0,0
101900,East,65,106.87,one_year,fiber,bank_transfer,0,15,0,18,0,1
101901,North,24,36.53,one_year,fiber,mailed_check,2,23,1,64,1,1
101902,West,17,90.77,month_to_month,fiber,mailed_check,1,17,1,26,0,1
101903,North,32,68.0,one_year,dsl,paypal,0,23,0,31,0,0
101904,East,36,54.93,two_year,fiber,paypal,1,12,1,53,0,0
101905,South,32,56.81,two_year,dsl,bank_transfer,1,14,1,59,0,1
101906,South,59,64.33,two_year,dsl,credit_card,1,23,1,20,0,0
101907,North,3,69.17,one_year,fiber,credit_card,0,18,1,65,1,1
101908,West,37,46.6,one_year,fiber,bank_transfer,4,16,0,26,0,0
101909,West,30,60.32,one_year,dsl,bank_transfer,0,19,1,57,0,0
101910,North,15,49.59,one_year,dsl,mailed_check,1,19,1,66,1,1
101911,North,46,40.7,one_year,dsl,bank_transfer,1,27,0,29,0,0
101912,West,57,64.18,month_to_month,dsl,credit_card,0,20,1,42,0,0
101913,East,39,42.0,month_to_month,none,mailed_check,0,22,0,49,0,0
101914,North,6,56.6,one_year,fiber,mailed_check,1,21,1,52,0,1
101915,North,5,73.65,month_to_month,dsl,bank_transfer,0,16,2,68,1,0
101916,East,30,67.41,month_to_month,none,credit_card,0,15,1,77,1,1
101917,East,48,104.49,month_to_month,dsl,credit_card,1,27,0,42,0,1
101918,East,22,20.79,one_year,fiber,paypal,2,18,2,54,0,1
101919,West,22,74.39,two_year,fiber,mailed_check,1,17,0,75,1,1
101920,South,61,65.13,one_year,fiber,bank_transfer,0,13,0,55,0,0
101921,South,1,81.31,two_year,dsl,credit_card,0,17,0,20,0,0
101922,South,5,79.33,two_year,fiber,bank_transfer,2,22,0,37,0,0
101923,South,11,61.7,month_to_month,fiber,credit_card,1,17,1,59,0,1
101924,North,70,68.45,month_to_month,fiber,bank_transfer,1,25,0,79,1,1
101925,North,35,50.12,month_to_month,dsl,bank_transfer,3,26,1,32,0,1
101926,South,11,77.27,month_to_month,fiber,paypal,2,20,1,31,0,1
101927,East,22,27.42,one_year,fiber,credit_card,3,21,1,58,0,0
101928,North,69,80.54,month_to_month,fiber,bank_transfer,0,19,0,25,0,0
101929,South,49,64.54,two_year,none,credit_card,2,17,0,76,1,0
101930,East,16,55.26,month_to_month,fiber,bank_transfer,0,29,2,74,1,1
101931,East,17,60.35,month_to_month,fiber,mailed_check,0,20,0,53,0,1
101932,West,5,61.82,two_year,dsl,paypal,1,15,0,39,0,1
101933,West,55,90.95,two_year,dsl,mailed_check,1,22,1,45,0,0
101934,East,9,129.67,one_year,fiber,credit_card,1,17,1,52,0,1
101935,North,20,89.4,one_year,dsl,mailed_check,1,20,1,71,1,1
101936,South,25,53.69,two_year,fiber,mailed_check,0,20,0,62,1,0
101937,East,44,77.6,one_year,fiber,paypal,2,25,0,46,0,0
101938,North,43,78.47,two_year,fiber,mailed_check,1,20,0,57,0,0
101939,North,57,46.5,month_to_month,dsl,credit_card,0,17,1,52,0,1
101940,North,21,39.78,one_year,fiber,paypal,1,20,3,25,0,1
101941,South,27,63.73,month_to_month,fiber,mailed_check,3,19,1,37,0,1
101942,South,27,81.15,month_to_month,fiber,credit_card,1,21,1,30,0,1
101943,North,3,32.76,month_to_month,fiber,bank_transfer,0,23,1,52,0,1
101944,West,53,50.58,month_to_month,dsl,bank_transfer,5,20,1,78,1,1
101945,West,38,76.45,month_to_month,fiber,credit_card,1,21,0,62,1,1
101946,North,34,65.83,month_to_month,dsl,credit_card,2,24,1,59,0,1
101947,West,71,93.33,month_to_month,fiber,bank_transfer,1,19,1,49,0,1
101948,North,12,36.77,one_year,dsl,credit_card,1,14,0,39,0,0
101949,West,69,112.04,one_year,dsl,paypal,0,23,1,31,0,0
101950,West,48,34.24,one_year,dsl,credit_card,2,29,0,74,1,0
101951,North,15,64.18,month_to_month,dsl,credit_card,1,16,1,19,0,1
101952,West,48,63.82,one_year,fiber,paypal,2,14,1,74,1,1
101953,West,54,42.31,month_to_month,fiber,bank_transfer,1,20,1,31,0,1
101954,West,26,64.22,month_to_month,dsl,bank_transfer,0,16,0,67,1,1
101955,West,24,63.53,month_to_month,dsl,bank_transfer,1,17,1,70,1,1
101956,East,60,61.08,two_year,fiber,bank_transfer,1,13,0,74,1,1
101957,North,11,48.15,two_year,dsl,bank_transfer,2,15,1,77,1,0
101958,West,0,73.65,one_year,fiber,credit_card,0,29,0,49,0,0
101959,East,47,58.65,one_year,dsl,credit_card,2,23,1,52,0,0
101960,East,65,87.07,month_to_month,fiber,bank_transfer,1,17,1,19,0,1
101961,South,36,64.18,one_year,none,paypal,0,25,0,69,1,0
101962,East,9,45.71,month_to_month,dsl,mailed_check,2,10,1,54,0,1
101963,North,38,31.25,month_to_month,none,credit_card,2,11,1,20,0,1
101964,East,18,61.56,two_year,fiber,credit_card,0,20,1,39,0,0
101965,North,59,39.62,two_year,none,paypal,0,22,2,70,1,0
